City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI_Category
Mumbai,2023-07-23,110.76,107.57,45.21,19.95,6.16,102.7,9.09,30.74,5.59,Unhealthy
Mumbai,2023-07-24,124.94,146.97,44.58,12.77,3.87,102.98,19.27,38.87,10.09,Unhealthy
Mumbai,2023-07-25,139.12,186.38,43.96,5.59,1.58,103.26,29.46,47.01,14.58,Unhealthy
Mumbai,2023-07-26,15.92,144.99,10.03,33.94,0.95,184.02,17.09,16.38,15.83,Good
Mumbai,2023-07-27,60.76,100.28,60.53,29.07,4.32,80.16,13.58,52.2,13.82,Good
Mumbai,2023-07-28,77.13,176.18,80.11,44.36,0.3,106.89,12.37,75.06,8.18,Moderate
Mumbai,2023-07-29,76.86,161.69,76.18,39.56,1.7,106.68,14.06,66.74,9.5,Moderate
Mumbai,2023-07-30,76.59,147.19,72.26,34.76,3.11,106.48,15.76,58.41,10.82,Moderate
Mumbai,2023-07-31,76.32,132.7,68.33,29.96,4.51,106.27,17.45,50.09,12.13,Moderate
Mumbai,2023-08-01,76.05,118.2,64.41,25.16,5.91,106.06,19.14,41.76,13.45,Moderate
Mumbai,2023-08-02,17.32,69.08,60.21,29.54,8.47,12.79,4.99,95.33,7.88,Good
Mumbai,2023-08-03,9.12,197.12,95.16,18.25,4.91,15.1,11.41,10.73,4.53,Good
Mumbai,2023-08-04,62.39,161.01,33.35,19.24,5.1,93.7,9.59,43.75,7.18,Good
Mumbai,2023-08-05,130.96,167.88,96.45,1.67,1.67,104.58,32.12,89.92,1.69,Unhealthy
Mumbai,2023-08-06,99.16,172.1,68.62,12.5,4.14,130.16,21.82,82.22,6.19,Unhealthy
Mumbai,2023-08-07,67.36,176.32,40.8,23.34,6.61,155.74,11.52,74.52,10.7,Moderate
Mumbai,2023-08-08,146.18,16.58,79.67,12.96,3.76,50.96,25.18,59.24,12.72,Unhealthy
Mumbai,2023-08-09,106.39,172.94,54.79,11.36,4.9,138.86,33.92,33.58,8.54,Unhealthy
Mumbai,2023-08-10,126.29,69.28,64.9,11.4,8.5,117.36,14.04,18.94,16.34,Unhealthy
Mumbai,2023-08-11,84.86,46.73,89.55,36.7,7.35,101.23,21.58,38.75,9.77,Moderate
Mumbai,2023-08-12,107.14,158.98,49.46,19.77,2.96,56.21,7.3,78.7,9.83,Unhealthy
Mumbai,2023-08-13,124.19,173.15,24.97,35.46,2.38,185.24,22.99,37.33,2.42,Unhealthy
Mumbai,2023-08-14,122.48,139.5,37.96,30.12,2.56,146.68,15.98,31.03,5.79,Unhealthy
Mumbai,2023-08-15,120.76,105.85,50.96,24.77,2.74,108.12,8.96,24.72,9.16,Unhealthy
Mumbai,2023-08-16,69.98,65.55,49.74,18.37,5.09,117.73,17.68,68.4,5.05,Moderate
Mumbai,2023-08-17,106.08,123.4,43.83,23.98,3.46,73.79,14.78,46.14,5.88,Unhealthy
Mumbai,2023-08-18,142.17,181.25,37.92,29.59,1.83,29.85,11.88,23.87,6.72,Unhealthy
Mumbai,2023-08-19,86.89,152.63,39.04,34.42,3.47,83.35,8.86,32.67,10.47,Moderate
Mumbai,2023-08-20,31.6,124.0,40.16,39.24,5.11,136.85,5.84,41.47,14.22,Good
Mumbai,2023-08-21,144.92,80.11,69.68,5.62,5.11,82.06,19.68,68.48,7.05,Unhealthy
Mumbai,2023-08-22,65.84,65.08,79.6,19.01,4.8,17.13,6.2,93.99,19.44,Good
Mumbai,2023-08-23,57.68,125.28,37.23,6.35,4.89,163.75,7.72,40.77,12.06,Good
Mumbai,2023-08-24,70.77,128.88,46.7,11.98,5.86,166.17,10.34,48.47,9.13,Moderate
Mumbai,2023-08-25,83.86,132.49,56.17,17.62,6.82,168.59,12.96,56.17,6.19,Moderate
Mumbai,2023-08-26,113.84,82.14,68.32,28.3,3.13,61.45,12.97,48.28,3.88,Unhealthy
Mumbai,2023-08-27,95.75,57.64,26.91,40.69,6.06,53.68,26.62,68.33,8.42,Moderate
Mumbai,2023-08-28,54.44,118.82,75.7,11.49,5.88,132.12,6.06,67.7,8.12,Good
Mumbai,2023-08-29,63.18,101.68,77.16,18.44,5.29,122.38,4.21,56.37,9.13,Good
Mumbai,2023-08-30,71.92,84.54,78.62,25.38,4.71,112.65,2.37,45.03,10.14,Moderate
Mumbai,2023-08-31,80.66,67.39,80.08,32.33,4.12,102.91,0.52,33.7,11.15,Moderate
Mumbai,2023-09-01,89.4,50.25,81.54,39.27,3.54,93.17,-1.33,22.36,12.16,Moderate
Mumbai,2023-09-02,81.57,38.51,53.82,31.76,7.11,116.24,22.04,72.28,4.01,Moderate
Mumbai,2023-09-03,82.43,60.56,50.96,24.03,6.68,115.26,20.88,59.24,6.88,Moderate
Mumbai,2023-09-04,83.3,82.61,48.1,16.31,6.25,114.28,19.73,46.21,9.75,Moderate
Mumbai,2023-09-05,8.02,164.12,58.6,28.1,4.78,46.42,12.47,54.88,9.64,Good
Mumbai,2023-09-06,27.31,127.04,52.32,32.46,5.2,60.28,12.81,54.2,9.79,Good
Mumbai,2023-09-07,46.6,89.97,46.03,36.82,5.63,74.13,13.16,53.52,9.94,Good
Mumbai,2023-09-08,99.39,194.55,47.03,14.51,0.75,101.81,9.57,33.07,0.71,Unhealthy
Mumbai,2023-09-09,42.52,116.98,46.47,21.82,6.13,55.77,4.01,53.76,10.28,Good
Mumbai,2023-09-10,83.01,162.07,52.16,16.01,5.65,138.18,14.63,71.16,4.69,Moderate
Mumbai,2023-09-11,15.72,195.69,96.25,28.6,9.08,120.6,9.69,36.06,19.09,Good
Mumbai,2023-09-12,54.37,64.76,35.99,2.61,8.55,10.11,12.17,36.74,11.51,Good
Mumbai,2023-09-13,123.3,83.3,22.2,27.23,6.15,129.12,13.44,98.78,8.11,Unhealthy
Mumbai,2023-09-14,52.66,39.94,64.1,11.0,2.24,120.04,-5.54,29.2,13.93,Good
Mumbai,2023-09-15,32.88,76.84,68.71,25.85,7.42,187.9,12.78,17.44,5.02,Good
Mumbai,2023-09-16,48.43,106.3,66.17,27.41,6.51,181.08,11.05,17.45,8.3,Good
Mumbai,2023-09-17,63.99,135.76,63.63,28.97,5.61,174.27,9.31,17.46,11.57,Good
Mumbai,2023-09-18,79.55,165.22,61.1,30.53,4.7,167.46,7.58,17.46,14.84,Moderate
Mumbai,2023-09-19,95.84,74.44,76.7,6.58,5.02,174.84,12.02,56.12,15.92,Moderate
Mumbai,2023-09-20,92.68,54.88,78.15,32.27,3.03,90.54,38.06,62.76,8.81,Moderate
Mumbai,2023-09-21,93.68,75.2,74.72,39.65,3.18,120.39,25.08,61.74,8.36,Moderate
Mumbai,2023-09-22,94.68,95.52,71.28,47.03,3.33,150.24,12.11,60.72,7.9,Moderate
Mumbai,2023-09-23,84.02,109.51,24.63,9.22,2.67,57.37,25.53,43.49,2.49,Moderate
Mumbai,2023-09-24,54.56,141.1,18.14,27.65,1.68,99.2,22.82,67.26,2.17,Good
Mumbai,2023-09-25,25.1,172.68,11.66,46.08,0.69,141.02,20.11,91.02,1.85,Good
Mumbai,2023-09-26,81.38,48.16,43.16,24.19,6.69,126.7,5.9,54.78,13.65,Moderate
Mumbai,2023-09-27,36.63,18.37,50.92,13.04,0.24,50.02,18.67,96.16,19.65,Good
Mumbai,2023-09-28,48.95,48.1,51.7,19.58,1.6,73.47,19.21,93.21,18.75,Good
Mumbai,2023-09-29,61.26,77.84,52.49,26.11,2.95,96.92,19.74,90.27,17.85,Good
Mumbai,2023-09-30,73.58,107.57,53.28,32.65,4.3,120.36,20.28,87.32,16.95,Moderate
Mumbai,2023-10-01,85.9,137.3,54.06,39.18,5.66,143.81,20.82,84.38,16.05,Moderate
Mumbai,2023-10-02,122.5,72.3,36.96,36.48,4.95,160.64,3.6,43.74,10.24,Unhealthy
Mumbai,2023-10-03,113.29,101.7,36.73,26.46,5.43,112.53,13.99,28.88,13.61,Unhealthy
Mumbai,2023-10-04,104.09,131.11,36.5,16.45,5.92,64.42,24.36,14.01,16.98,Unhealthy
Mumbai,2023-10-05,104.46,89.66,60.54,23.62,3.12,131.71,21.57,51.69,9.87,Unhealthy
Mumbai,2023-10-06,109.65,181.14,68.75,9.89,0.48,55.71,38.69,49.74,19.55,Unhealthy
Mumbai,2023-10-07,5.2,135.39,83.94,13.69,7.9,11.86,24.18,36.33,8.67,Good
Mumbai,2023-10-08,100.57,70.34,74.04,21.27,6.34,174.67,-6.03,80.46,13.86,Unhealthy
Mumbai,2023-10-09,80.92,79.86,59.57,28.51,6.44,144.93,3.98,55.24,12.16,Moderate
Mumbai,2023-10-10,61.26,89.38,45.1,35.76,6.53,115.18,13.98,30.02,10.46,Good
Mumbai,2023-10-11,55.04,82.42,66.91,31.69,9.15,19.03,-5.77,60.19,0.92,Good
Mumbai,2023-10-12,85.42,141.39,30.78,41.6,3.84,100.22,10.33,79.22,11.71,Moderate
Mumbai,2023-10-13,126.43,161.26,53.3,29.55,7.64,107.66,33.11,84.75,5.93,Unhealthy
Mumbai,2023-10-14,58.18,62.15,58.71,24.63,6.21,111.27,26.15,59.67,5.67,Good
Mumbai,2023-10-15,93.52,116.06,60.77,29.2,7.48,107.3,-5.74,56.5,9.83,Moderate
Mumbai,2023-10-16,90.86,113.8,48.72,26.33,6.78,95.05,2.39,60.49,7.83,Moderate
Mumbai,2023-10-17,88.2,111.55,36.67,23.46,6.07,82.8,10.52,64.49,5.83,Moderate
Mumbai,2023-10-18,89.49,22.58,77.46,46.77,8.69,37.15,-2.42,61.29,5.27,Moderate
Mumbai,2023-10-19,133.32,170.01,76.9,49.01,2.24,82.37,22.57,32.98,16.31,Unhealthy
Mumbai,2023-10-20,69.45,75.83,58.69,46.61,4.32,89.58,18.51,58.98,8.74,Moderate
Mumbai,2023-10-21,74.63,77.42,45.4,35.14,3.11,85.54,8.62,50.54,11.63,Moderate
Mumbai,2023-10-22,79.82,79.02,32.11,23.68,1.89,81.49,-1.28,42.11,14.52,Moderate
Mumbai,2023-10-23,48.01,104.22,48.47,29.62,4.92,142.49,11.26,66.58,18.43,Good
Mumbai,2023-10-24,43.22,110.55,62.36,32.3,2.72,131.53,24.73,48.06,15.78,Good
Mumbai,2023-10-25,38.42,116.88,76.25,34.98,0.52,120.58,38.2,29.54,13.12,Good
Mumbai,2023-10-26,146.13,159.04,11.97,7.63,3.64,78.01,21.15,37.62,6.39,Unhealthy
Mumbai,2023-10-27,112.74,194.97,64.65,40.45,4.33,123.9,-4.64,13.34,15.37,Unhealthy
Mumbai,2023-10-28,97.94,195.58,60.72,40.9,4.82,105.09,-5.09,21.85,13.43,Moderate
Mumbai,2023-10-29,83.13,196.2,56.79,41.35,5.3,86.27,-5.54,30.35,11.5,Moderate
Mumbai,2023-10-30,68.33,196.81,52.87,41.8,5.79,67.46,-5.98,38.86,9.56,Moderate
Mumbai,2023-10-31,53.52,197.43,48.94,42.25,6.27,48.64,-6.43,47.36,7.63,Good
Mumbai,2023-11-01,38.72,198.04,45.01,42.7,6.76,29.83,-6.88,55.87,5.69,Good
Mumbai,2023-11-02,81.53,102.87,65.12,37.38,2.6,58.86,10.47,59.28,8.14,Moderate
Mumbai,2023-11-03,64.31,94.47,46.82,41.44,5.0,55.11,7.94,62.03,9.2,Good
Mumbai,2023-11-04,47.08,86.07,28.53,45.49,7.4,51.37,5.42,64.78,10.26,Good
Mumbai,2023-11-05,39.51,74.69,18.08,2.38,0.72,196.29,34.6,83.8,18.66,Good
Mumbai,2023-11-06,116.5,57.1,67.31,20.42,5.1,141.19,20.29,63.8,14.42,Unhealthy
Mumbai,2023-11-07,58.06,159.8,43.25,26.86,5.98,98.92,9.22,29.65,1.86,Good
Mumbai,2023-11-08,83.6,102.06,46.63,25.9,5.6,63.28,1.9,77.63,7.61,Moderate
Mumbai,2023-11-09,66.21,101.83,51.96,25.1,5.28,90.2,6.84,61.08,8.23,Moderate
Mumbai,2023-11-10,48.82,101.6,57.28,24.29,4.95,117.13,11.78,44.53,8.86,Good
Mumbai,2023-11-11,139.17,89.97,61.21,24.01,4.01,85.46,6.62,30.6,1.94,Unhealthy
Mumbai,2023-11-12,59.86,94.27,61.97,5.51,0.17,175.07,2.81,90.92,7.72,Good
Mumbai,2023-11-13,58.07,81.32,63.16,10.98,3.91,62.58,24.62,69.59,10.36,Good
Mumbai,2023-11-14,101.94,122.45,13.6,24.69,2.68,92.82,6.06,53.84,7.84,Unhealthy
Mumbai,2023-11-15,79.53,77.39,7.51,27.17,7.66,105.85,19.35,20.07,11.96,Moderate
Mumbai,2023-11-16,83.86,81.66,21.33,8.46,3.92,58.37,16.2,63.83,7.73,Moderate
Mumbai,2023-11-17,128.22,107.64,38.87,23.12,3.18,97.7,11.46,57.28,7.84,Unhealthy
Mumbai,2023-11-18,127.33,144.58,26.3,17.99,2.81,70.79,18.24,29.63,15.07,Unhealthy
Mumbai,2023-11-19,95.54,128.69,34.19,24.52,4.01,81.09,16.6,45.5,13.62,Moderate
Mumbai,2023-11-20,63.75,112.8,42.08,31.04,5.22,91.38,14.96,61.36,12.17,Good
Mumbai,2023-11-21,54.17,113.33,42.9,32.03,4.71,75.48,19.8,64.71,13.25,Good
Mumbai,2023-11-22,44.59,113.85,43.73,33.01,4.2,59.59,24.64,68.06,14.34,Good
Mumbai,2023-11-23,35.01,114.38,44.55,33.99,3.69,43.69,29.48,71.41,15.42,Good
Mumbai,2023-11-24,100.18,115.79,68.36,47.94,7.58,159.92,29.8,22.88,18.27,Unhealthy
Mumbai,2023-11-25,92.19,110.35,56.86,23.93,7.74,93.01,22.1,52.28,7.66,Moderate
Mumbai,2023-11-26,76.75,76.16,66.45,16.64,7.48,94.15,15.15,55.77,11.33,Moderate
Mumbai,2023-11-27,61.31,41.97,76.03,9.36,7.21,95.29,8.2,59.25,14.99,Good
Mumbai,2023-11-28,81.29,51.59,24.4,17.57,9.64,73.13,-9.8,43.72,13.37,Moderate
Mumbai,2023-11-29,86.75,88.91,35.17,26.59,8.84,71.9,-5.24,59.0,14.09,Moderate
Mumbai,2023-11-30,92.21,126.23,45.93,35.6,8.04,70.67,-0.69,74.29,14.81,Moderate
Mumbai,2023-12-01,97.67,163.55,56.7,44.62,7.24,69.44,3.87,89.57,15.53,Moderate
Mumbai,2023-12-02,116.97,149.52,71.93,11.34,5.15,87.54,6.69,24.63,9.66,Unhealthy
Mumbai,2023-12-03,78.97,41.17,52.84,24.14,1.18,124.62,12.16,74.22,19.15,Moderate
Mumbai,2023-12-04,101.63,110.48,52.11,17.24,4.47,124.93,10.62,55.18,11.14,Unhealthy
Mumbai,2023-12-05,77.51,125.18,39.18,27.76,4.54,149.55,12.49,46.28,11.59,Moderate
Mumbai,2023-12-06,66.8,149.09,35.98,23.2,5.41,118.31,20.72,48.84,13.78,Moderate
Mumbai,2023-12-07,39.74,132.69,48.38,15.15,4.27,138.56,29.36,44.92,8.88,Good
Mumbai,2023-12-08,12.69,116.28,60.77,7.1,3.13,158.81,37.99,41.0,3.99,Good
Mumbai,2023-12-09,47.51,107.57,58.54,15.44,4.18,150.22,28.52,34.84,9.06,Good
Mumbai,2023-12-10,82.33,98.85,56.32,23.78,5.24,141.63,19.05,28.67,14.12,Moderate
Mumbai,2023-12-11,59.56,94.18,64.81,15.96,3.8,148.94,23.52,42.92,3.63,Good
Mumbai,2023-12-12,91.69,67.75,50.82,21.2,3.04,116.42,15.78,38.94,9.44,Moderate
Mumbai,2023-12-13,123.82,41.31,36.83,26.45,2.29,83.91,8.04,34.96,15.26,Unhealthy
Mumbai,2023-12-14,85.14,92.09,53.7,24.02,2.92,83.84,15.76,33.84,17.44,Moderate
Mumbai,2023-12-15,67.49,174.97,78.2,33.12,5.57,48.92,2.05,52.92,8.14,Moderate
Mumbai,2023-12-16,81.32,102.63,9.32,45.51,6.34,87.47,32.75,74.57,19.82,Moderate
Mumbai,2023-12-17,72.34,111.08,37.32,35.37,4.58,121.1,14.16,82.26,16.55,Moderate
Mumbai,2023-12-18,63.37,119.53,65.31,25.23,2.83,154.74,-4.44,89.96,13.27,Good
Mumbai,2023-12-19,77.71,101.34,48.58,30.05,3.95,130.2,5.31,76.43,14.53,Moderate
Mumbai,2023-12-20,92.06,83.14,31.85,34.87,5.07,105.66,15.07,62.9,15.79,Moderate
Mumbai,2023-12-21,84.85,76.59,35.5,28.42,2.26,71.03,4.12,67.03,14.19,Moderate
Mumbai,2023-12-22,71.18,33.55,61.69,12.81,4.35,97.86,11.87,81.42,7.33,Moderate
Mumbai,2023-12-23,11.16,156.69,67.88,43.61,4.43,55.98,0.55,84.57,11.62,Good
Mumbai,2023-12-24,46.28,165.08,78.55,29.15,4.62,70.18,16.7,55.46,6.99,Good
Mumbai,2023-12-25,81.41,173.48,89.22,14.69,4.82,84.37,32.84,26.34,2.37,Moderate
Mumbai,2023-12-26,24.26,36.58,50.84,16.42,5.32,100.5,-6.28,42.06,11.54,Good
Mumbai,2023-12-27,79.74,196.52,83.07,3.32,1.2,45.02,25.55,91.68,4.28,Moderate
Mumbai,2023-12-28,111.24,114.16,38.28,20.33,4.67,156.62,17.07,52.3,11.29,Unhealthy
New York,2023-01-01,83.28,84.29,27.92,18.82,3.83,189.84,11.45,38.46,11.7,Moderate
New York,2023-01-02,83.28,84.29,27.92,18.82,3.83,189.84,11.45,38.46,11.7,Moderate
New York,2023-01-03,59.08,126.9,53.33,39.42,1.9,135.18,17.35,47.4,16.08,Good
New York,2023-01-04,100.07,120.72,24.48,24.26,8.7,144.99,11.02,64.4,12.82,Unhealthy
New York,2023-01-05,124.91,46.21,57.72,38.26,8.35,41.67,19.75,61.36,10.2,Unhealthy
New York,2023-01-06,122.57,120.12,6.85,46.51,1.81,193.99,16.63,79.58,14.16,Unhealthy
New York,2023-01-07,124.46,10.74,94.25,39.15,0.67,183.88,11.76,80.2,4.76,Unhealthy
New York,2023-01-08,92.86,79.56,93.82,27.09,3.34,176.56,1.76,73.24,8.52,Moderate
New York,2023-01-09,61.27,148.39,93.38,15.03,6.02,169.24,-8.24,66.29,12.28,Good
New York,2023-01-10,51.33,45.52,91.98,12.57,2.41,138.38,6.57,38.44,12.09,Good
New York,2023-01-11,60.7,48.2,67.15,14.6,6.03,57.12,14.69,13.17,7.26,Good
New York,2023-01-12,149.33,43.45,97.02,29.01,3.11,197.79,35.04,23.01,3.41,Very Unhealthy
New York,2023-01-13,80.38,44.69,21.71,2.95,4.65,91.98,25.62,77.37,7.16,Moderate
New York,2023-01-14,101.78,71.55,29.39,5.59,4.63,120.51,20.64,69.02,6.69,Unhealthy
New York,2023-01-15,123.17,98.4,37.06,8.23,4.62,149.04,15.66,60.66,6.22,Unhealthy
New York,2023-01-16,144.57,125.26,44.74,10.87,4.6,177.57,10.68,52.31,5.75,Unhealthy
New York,2023-01-17,119.43,19.44,10.9,15.7,4.67,76.52,-1.81,53.64,15.63,Unhealthy
New York,2023-01-18,75.93,43.04,43.71,18.66,5.68,63.34,3.52,57.39,9.14,Moderate
New York,2023-01-19,32.43,66.64,76.52,21.62,6.69,50.16,8.84,61.13,2.66,Good
New York,2023-01-20,103.64,199.26,91.64,15.19,8.45,102.04,-4.54,55.94,3.61,Unhealthy
New York,2023-01-21,30.39,108.6,97.68,43.74,7.65,127.1,18.43,51.94,13.32,Good
New York,2023-01-22,143.67,45.46,9.53,41.86,2.38,98.58,35.45,72.2,9.7,Unhealthy
New York,2023-01-23,74.35,32.48,9.58,21.88,5.58,142.96,34.42,50.69,11.7,Moderate
New York,2023-01-24,89.7,63.58,41.54,30.84,2.88,149.44,33.52,48.09,8.94,Moderate
New York,2023-01-25,105.06,94.68,73.49,39.81,0.19,155.92,32.62,45.49,6.19,Unhealthy
New York,2023-01-26,36.6,144.81,65.06,18.37,3.74,115.18,10.92,55.49,11.67,Good
New York,2023-01-27,36.96,141.36,67.86,9.7,3.3,84.98,21.04,65.56,6.46,Good
New York,2023-01-28,37.32,137.91,70.67,1.04,2.87,54.77,31.16,75.64,1.24,Good
New York,2023-01-29,52.56,138.93,71.36,6.2,3.37,52.21,27.04,80.0,2.95,Good
New York,2023-01-30,67.8,139.95,72.06,11.35,3.88,49.64,22.92,84.36,4.66,Moderate
New York,2023-01-31,83.03,140.97,72.75,16.5,4.38,47.08,18.8,88.72,6.36,Moderate
New York,2023-02-01,98.27,141.99,73.44,21.66,4.88,44.52,14.68,93.08,8.07,Moderate
New York,2023-02-02,69.44,62.5,34.48,22.15,3.38,121.42,12.07,56.19,9.59,Moderate
New York,2023-02-03,77.43,91.81,60.11,28.84,5.57,93.69,10.72,57.74,5.12,Moderate
New York,2023-02-04,82.06,125.25,58.44,33.8,9.21,48.98,16.8,68.37,7.64,Moderate
New York,2023-02-05,88.96,130.07,42.74,41.14,7.06,67.21,20.48,42.84,10.82,Moderate
New York,2023-02-06,95.85,134.9,27.04,48.5,4.91,85.43,24.15,17.32,14.02,Moderate
New York,2023-02-07,63.06,138.07,61.97,32.63,5.5,98.72,17.23,44.43,15.33,Good
New York,2023-02-08,30.27,141.24,96.89,16.77,6.08,112.01,10.31,71.54,16.65,Good
New York,2023-02-09,89.97,70.38,68.32,44.96,4.61,97.79,34.58,77.69,8.58,Moderate
New York,2023-02-10,81.98,23.48,30.89,33.62,7.56,116.18,4.28,23.76,11.83,Moderate
New York,2023-02-11,28.52,23.53,5.78,36.03,5.6,153.38,17.74,35.02,9.95,Good
New York,2023-02-12,71.12,185.84,93.38,2.62,8.03,65.91,29.34,49.19,1.79,Moderate
New York,2023-02-13,103.57,118.18,30.82,34.49,5.63,62.69,17.0,44.5,6.45,Unhealthy
New York,2023-02-14,56.16,120.76,46.76,39.52,4.95,101.1,12.7,51.7,13.3,Good
New York,2023-02-15,81.34,140.85,64.09,31.67,5.61,180.73,29.25,28.64,5.97,Moderate
New York,2023-02-16,83.7,90.52,84.03,28.52,6.3,137.23,-1.17,64.54,12.56,Moderate
New York,2023-02-17,83.91,175.52,69.12,9.72,2.25,127.6,0.5,94.06,16.05,Moderate
New York,2023-02-18,7.9,37.68,49.52,33.77,1.94,67.5,32.27,81.07,12.77,Good
New York,2023-02-19,84.2,198.32,25.76,15.62,3.78,105.29,23.23,14.86,7.7,Moderate
New York,2023-02-20,105.44,31.57,42.84,32.92,6.52,68.76,16.82,26.38,12.34,Unhealthy
New York,2023-02-21,17.42,66.45,15.09,17.31,8.46,87.56,22.77,42.98,14.67,Good
New York,2023-02-22,106.98,93.75,29.47,23.88,3.68,77.67,4.12,48.28,10.32,Unhealthy
New York,2023-02-23,125.73,136.97,52.86,22.14,0.46,110.62,9.59,20.78,9.64,Unhealthy
New York,2023-02-24,110.96,124.83,43.92,25.0,3.56,114.66,5.36,54.62,13.76,Unhealthy
New York,2023-02-25,96.19,112.69,34.98,27.87,6.67,118.7,1.14,88.47,17.88,Moderate
New York,2023-02-26,53.58,70.56,53.58,33.1,5.82,71.56,12.78,66.19,4.35,Good
New York,2023-02-27,18.4,57.45,99.81,7.23,1.32,65.78,27.71,47.14,16.01,Good
New York,2023-02-28,28.37,122.76,55.1,23.4,7.66,77.79,32.44,99.32,1.59,Good
New York,2023-03-01,57.92,67.2,40.72,34.56,6.27,173.7,9.15,58.95,14.75,Good
New York,2023-03-02,80.1,135.94,54.8,32.48,3.72,65.03,20.55,73.84,15.06,Moderate
New York,2023-03-03,122.27,154.78,55.29,18.64,4.14,19.64,28.5,44.36,10.15,Unhealthy
New York,2023-03-04,57.03,134.77,39.84,34.37,6.09,101.74,15.36,70.05,8.75,Good
New York,2023-03-05,72.71,121.8,44.67,34.28,5.08,113.96,15.84,58.65,11.64,Moderate
New York,2023-03-06,88.38,108.83,49.5,34.2,4.06,126.18,16.34,47.24,14.54,Moderate
New York,2023-03-07,79.69,148.1,72.08,26.85,5.6,146.47,22.8,92.55,2.02,Moderate
New York,2023-03-08,145.88,134.49,82.44,38.83,1.19,78.61,16.84,22.87,7.27,Unhealthy
New York,2023-03-09,97.0,147.4,15.37,8.37,6.54,109.78,20.2,41.3,9.48,Moderate
New York,2023-03-10,86.01,136.0,19.04,13.75,6.34,114.73,18.93,55.31,10.54,Moderate
New York,2023-03-11,75.03,124.59,22.71,19.13,6.14,119.68,17.66,69.32,11.6,Moderate
New York,2023-03-12,108.28,141.02,28.84,16.79,4.68,110.52,26.8,52.74,10.42,Unhealthy
New York,2023-03-13,141.54,157.45,34.96,14.44,3.22,101.36,35.94,36.16,9.25,Unhealthy
New York,2023-03-14,98.8,144.95,46.48,21.62,4.28,100.66,24.94,40.54,11.9,Moderate
New York,2023-03-15,56.07,132.46,57.99,28.8,5.33,99.96,13.95,44.92,14.54,Good
New York,2023-03-16,66.44,80.54,84.73,22.99,6.35,131.01,10.02,57.2,14.59,Moderate
New York,2023-03-17,89.09,134.67,52.55,17.98,4.99,79.17,3.37,37.38,10.21,Moderate
New York,2023-03-18,67.54,146.77,48.12,18.72,4.46,104.3,1.84,43.74,10.33,Moderate
New York,2023-03-19,46.0,158.88,43.69,19.46,3.94,129.44,0.31,50.11,10.45,Good
New York,2023-03-20,52.89,91.98,45.93,23.67,5.7,51.51,12.41,37.61,10.28,Good
New York,2023-03-21,36.56,101.12,38.17,9.68,5.21,157.84,21.7,69.74,2.16,Good
New York,2023-03-22,113.68,193.4,18.8,3.03,3.65,61.48,18.46,91.09,19.28,Unhealthy
New York,2023-03-23,52.78,133.48,14.86,31.72,4.96,87.87,11.92,92.1,12.11,Good
New York,2023-03-24,70.88,112.24,47.6,23.74,3.79,90.82,9.41,67.19,9.82,Moderate
New York,2023-03-25,88.99,91.0,80.33,15.76,2.63,93.76,6.89,42.28,7.53,Moderate
New York,2023-03-26,96.15,126.26,56.78,14.42,4.19,97.69,8.21,40.61,5.43,Moderate
New York,2023-03-27,103.31,161.52,33.23,13.09,5.76,101.62,9.54,38.93,3.33,Unhealthy
New York,2023-03-28,110.47,196.78,9.68,11.75,7.32,105.55,10.86,37.26,1.23,Unhealthy
New York,2023-03-29,116.02,163.72,28.79,17.02,5.72,94.41,6.21,48.76,2.63,Unhealthy
New York,2023-03-30,121.56,130.66,47.9,22.28,4.11,83.26,1.55,60.26,4.03,Unhealthy
New York,2023-03-31,127.1,97.59,67.02,27.55,2.51,72.12,-3.1,71.76,5.43,Unhealthy
New York,2023-04-01,132.65,64.53,86.13,32.82,0.9,60.98,-7.75,83.26,6.83,Unhealthy
New York,2023-04-02,13.36,143.18,84.27,7.46,9.82,147.88,-5.36,73.04,4.33,Good
New York,2023-04-03,92.2,127.12,49.92,19.53,8.61,153.69,23.74,94.53,7.41,Moderate
New York,2023-04-04,103.78,51.92,78.86,27.51,3.29,80.76,28.35,13.61,18.66,Unhealthy
New York,2023-04-05,37.68,156.66,64.5,25.86,6.05,152.0,21.4,64.48,7.5,Good
New York,2023-04-06,133.91,121.35,13.42,16.95,6.9,75.88,14.56,24.34,6.22,Unhealthy
New York,2023-04-07,133.72,91.44,24.95,46.37,8.13,183.23,15.84,69.07,1.35,Unhealthy
New York,2023-04-08,115.19,68.79,34.53,36.78,7.13,134.07,15.17,77.81,4.97,Unhealthy
New York,2023-04-09,96.65,46.14,44.11,27.18,6.14,84.92,14.5,86.55,8.6,Moderate
New York,2023-04-10,78.12,23.49,53.69,17.59,5.14,35.76,13.83,95.29,12.22,Moderate
New York,2023-04-11,137.22,21.69,51.61,14.85,1.78,128.31,9.33,87.5,19.26,Unhealthy
New York,2023-04-12,141.55,84.1,64.74,32.4,5.42,72.49,14.14,77.63,13.45,Unhealthy
New York,2023-04-13,145.88,146.52,77.86,49.95,9.06,16.67,18.94,67.76,7.64,Unhealthy
New York,2023-04-14,62.06,46.02,65.88,39.36,7.04,119.42,17.58,32.06,6.54,Good
